reward
18.0
10.0
18.0
72.0
12.0
13.0
14.0
52.0
25.0
38.0
48.0
51.0
13.0
38.0
17.0
35.0
97.0
33.0
19.0
15.0
33.0
20.0
20.0
32.0
17.0
60.0
25.0
34.0
78.0
14.0
31.0
40.0
16.0
20.0
13.0
13.0
24.0
44.0
15.0
62.0
12.0
30.0
27.0
38.0
21.0
20.0
54.0
69.0
41.0
26.0
44.0
54.0
21.0
11.0
35.0
21.0
28.0
14.0
16.0
20.0
26.0
26.0
18.0
69.0
16.0
80.0
36.0
32.0
22.0
44.0
41.0
63.0
24.0
60.0
27.0
31.0
44.0
28.0
64.0
92.0
13.0
38.0
47.0
27.0
61.0
32.0
34.0
18.0
13.0
34.0
24.0
17.0
78.0
52.0
94.0
18.0
13.0
24.0
92.0
23.0
67.0
37.0
12.0
27.0
35.0
33.0
55.0
43.0
40.0
71.0
27.0
47.0
20.0
66.0
17.0
25.0
101.0
33.0
53.0
78.0
61.0
100.0
49.0
98.0
136.0
38.0
49.0
47.0
142.0
75.0
147.0
28.0
24.0
55.0
75.0
35.0
56.0
59.0
55.0
48.0
19.0
72.0
45.0
35.0
64.0
76.0
21.0
116.0
92.0
44.0
82.0
70.0
103.0
39.0
41.0
44.0
92.0
50.0
86.0
107.0
76.0
48.0
110.0
61.0
70.0
97.0
96.0
97.0
94.0
105.0
99.0
62.0
57.0
75.0
137.0
52.0
32.0
100.0
77.0
39.0
12.0
42.0
43.0
123.0
80.0
168.0
66.0
171.0
80.0
60.0
57.0
53.0
41.0
74.0
143.0
112.0
32.0
142.0
57.0
261.0
426.0
52.0
40.0
128.0
154.0
209.0
173.0
171.0
143.0
73.0
51.0
218.0
17.0
22.0
145.0
58.0
99.0
136.0
33.0
30.0
81.0
91.0
149.0
51.0
212.0
67.0
55.0
92.0
89.0
163.0
101.0
119.0
236.0
105.0
62.0
82.0
124.0
28.0
317.0
61.0
165.0
154.0
229.0
109.0
166.0
112.0
208.0
62.0
25.0
34.0
159.0
182.0
112.0
129.0
83.0
286.0
153.0
137.0
128.0
85.0
161.0
261.0
354.0
164.0
278.0
179.0
175.0
167.0
213.0
96.0
137.0
127.0
121.0
115.0
154.0
222.0
117.0
242.0
165.0
86.0
201.0
195.0
153.0
172.0
18.0
321.0
181.0
249.0
232.0
306.0
258.0
194.0
500.0
247.0
289.0
293.0
304.0
222.0
85.0
181.0
127.0
235.0
87.0
221.0
72.0
224.0
129.0
458.0
190.0
152.0
171.0
82.0
247.0
253.0
331.0
76.0
363.0
299.0
167.0
401.0
120.0
136.0
361.0
170.0
326.0
500.0
245.0
204.0
263.0
500.0
138.0
194.0
363.0
500.0
500.0
500.0
201.0
500.0
338.0
500.0
500.0
500.0
500.0
296.0
137.0
347.0
460.0
144.0
194.0
266.0
117.0
224.0
209.0
500.0
500.0
500.0
500.0
500.0
420.0
172.0
39.0
261.0
500.0
194.0
285.0
475.0
315.0
500.0
299.0
221.0
492.0
408.0
206.0
331.0
190.0
134.0
500.0
383.0
132.0
314.0
378.0
500.0
314.0
195.0
500.0
304.0
236.0
429.0
264.0
222.0
304.0
262.0
253.0
391.0
257.0
251.0
245.0
326.0
243.0
500.0
337.0
500.0
264.0
222.0
260.0
185.0
321.0
311.0
368.0
311.0
217.0
103.0
155.0
163.0
230.0
211.0
315.0
152.0
163.0
210.0
138.0
228.0
182.0
470.0
237.0
184.0
182.0
148.0
187.0
197.0
145.0
253.0
153.0
169.0
144.0
150.0
248.0
149.0
175.0
262.0
163.0
329.0
152.0
130.0
161.0
157.0
235.0
111.0
328.0
130.0
120.0
226.0
249.0
381.0
312.0
276.0
265.0
220.0
291.0
398.0
168.0
206.0
175.0
360.0
289.0
213.0
148.0
226.0
344.0
192.0
288.0
307.0
180.0
366.0
492.0
453.0
500.0
287.0
167.0
500.0
347.0
295.0
231.0
500.0
456.0
376.0
394.0
305.0
301.0
500.0
500.0
482.0
500.0
500.0
294.0
420.0
500.0
475.0
500.0
350.0
421.0
500.0
500.0
381.0
200.0
500.0
235.0
237.0
302.0
367.0
288.0
245.0
432.0
327.0
338.0
279.0
500.0
381.0
500.0
500.0
289.0
290.0
285.0
500.0
394.0
500.0
366.0
394.0
500.0
497.0
230.0
500.0
453.0
450.0
500.0
417.0
500.0
500.0
500.0
500.0
370.0
500.0
500.0
263.0
457.0
104.0
500.0
422.0
415.0
351.0
500.0
499.0
500.0
401.0
445.0
500.0
437.0
500.0
500.0
500.0
500.0
500.0
83.0
500.0
500.0
500.0
471.0
385.0
500.0
500.0
500.0
500.0
500.0
500.0
181.0
500.0
500.0
500.0
500.0
500.0
266.0
500.0
500.0
500.0
500.0
500.0
110.0
500.0
500.0
500.0
500.0
500.0
476.0
244.0
500.0
500.0
500.0
500.0
500.0
500.0
285.0
500.0
423.0
500.0
500.0
500.0
500.0
500.0
492.0
500.0
500.0
312.0
500.0
500.0
500.0
467.0
247.0
500.0
500.0
500.0
500.0
500.0
265.0
500.0
500.0
365.0
500.0
500.0
500.0
373.0
447.0
500.0
278.0
294.0
500.0
487.0
500.0
500.0
500.0
500.0
500.0
319.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
364.0
500.0
500.0
500.0
500.0
438.0
500.0
500.0
436.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
471.0
323.0
482.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
304.0
248.0
262.0
500.0
206.0
459.0
500.0
500.0
349.0
348.0
381.0
328.0
349.0
500.0
500.0
500.0
500.0
500.0
500.0
166.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
216.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
360.0
500.0
281.0
500.0
500.0
500.0
500.0
500.0
333.0
500.0
500.0
359.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
95.0
500.0
500.0
500.0
500.0
500.0
500.0
321.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
330.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
412.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
496.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
436.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
55.0
402.0
500.0
500.0
500.0
500.0
500.0
500.0
462.0
500.0
324.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
284.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
383.0
500.0
165.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
370.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
299.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
