reward
21.0
40.0
86.0
37.0
51.0
25.0
71.0
41.0
35.0
26.0
67.0
59.0
113.0
19.0
49.0
74.0
50.0
10.0
50.0
114.0
17.0
103.0
21.0
75.0
73.0
26.0
83.0
53.0
104.0
69.0
100.0
17.0
14.0
37.0
22.0
49.0
12.0
58.0
24.0
45.0
56.0
69.0
26.0
109.0
25.0
25.0
29.0
30.0
85.0
24.0
41.0
71.0
29.0
45.0
102.0
40.0
11.0
102.0
26.0
28.0
69.0
67.0
32.0
95.0
19.0
60.0
10.0
17.0
26.0
37.0
46.0
21.0
130.0
108.0
19.0
43.0
23.0
13.0
42.0
12.0
50.0
38.0
134.0
73.0
46.0
41.0
90.0
64.0
92.0
57.0
52.0
86.0
73.0
85.0
27.0
109.0
68.0
54.0
52.0
20.0
49.0
34.0
42.0
13.0
37.0
65.0
47.0
104.0
32.0
89.0
85.0
27.0
48.0
63.0
57.0
61.0
54.0
39.0
52.0
42.0
32.0
32.0
103.0
50.0
65.0
143.0
32.0
105.0
89.0
62.0
35.0
87.0
77.0
34.0
46.0
81.0
34.0
135.0
219.0
142.0
128.0
58.0
105.0
89.0
103.0
34.0
149.0
40.0
69.0
106.0
12.0
32.0
62.0
423.0
24.0
28.0
336.0
37.0
91.0
118.0
273.0
226.0
29.0
18.0
90.0
16.0
53.0
14.0
50.0
54.0
63.0
22.0
79.0
38.0
154.0
256.0
12.0
39.0
17.0
14.0
322.0
15.0
191.0
41.0
52.0
61.0
40.0
31.0
143.0
52.0
22.0
55.0
18.0
32.0
109.0
36.0
25.0
16.0
27.0
36.0
74.0
94.0
137.0
41.0
22.0
175.0
70.0
35.0
24.0
49.0
18.0
31.0
37.0
37.0
14.0
14.0
37.0
14.0
56.0
48.0
62.0
53.0
33.0
20.0
52.0
22.0
39.0
114.0
41.0
118.0
123.0
108.0
21.0
21.0
122.0
87.0
70.0
117.0
22.0
64.0
18.0
20.0
50.0
31.0
107.0
42.0
20.0
24.0
24.0
45.0
124.0
18.0
141.0
63.0
29.0
61.0
28.0
18.0
20.0
208.0
91.0
24.0
84.0
67.0
263.0
41.0
85.0
25.0
36.0
14.0
21.0
48.0
35.0
15.0
49.0
92.0
62.0
62.0
43.0
106.0
74.0
19.0
12.0
89.0
17.0
48.0
22.0
25.0
204.0
15.0
36.0
165.0
233.0
117.0
15.0
84.0
34.0
206.0
397.0
16.0
29.0
27.0
34.0
85.0
17.0
49.0
70.0
360.0
159.0
62.0
119.0
181.0
85.0
75.0
39.0
370.0
102.0
130.0
120.0
89.0
19.0
69.0
25.0
61.0
97.0
65.0
104.0
44.0
28.0
51.0
17.0
101.0
150.0
60.0
43.0
20.0
54.0
107.0
52.0
120.0
58.0
56.0
21.0
98.0
100.0
24.0
95.0
121.0
56.0
45.0
96.0
25.0
100.0
61.0
97.0
21.0
26.0
23.0
32.0
101.0
39.0
75.0
33.0
24.0
88.0
43.0
39.0
34.0
99.0
97.0
41.0
98.0
33.0
24.0
70.0
34.0
31.0
91.0
31.0
24.0
23.0
17.0
103.0
23.0
22.0
15.0
26.0
88.0
80.0
53.0
33.0
27.0
92.0
65.0
91.0
19.0
32.0
26.0
125.0
73.0
28.0
79.0
97.0
97.0
66.0
69.0
68.0
73.0
121.0
56.0
103.0
99.0
27.0
111.0
98.0
95.0
36.0
15.0
73.0
113.0
34.0
102.0
113.0
38.0
60.0
24.0
22.0
108.0
20.0
122.0
63.0
72.0
97.0
45.0
99.0
31.0
154.0
77.0
144.0
108.0
29.0
440.0
128.0
142.0
153.0
120.0
120.0
193.0
128.0
50.0
137.0
139.0
156.0
418.0
203.0
140.0
389.0
214.0
500.0
500.0
500.0
500.0
32.0
314.0
500.0
500.0
205.0
500.0
235.0
500.0
287.0
497.0
35.0
128.0
145.0
98.0
111.0
116.0
331.0
107.0
125.0
91.0
91.0
204.0
98.0
87.0
97.0
28.0
78.0
52.0
92.0
144.0
11.0
107.0
17.0
42.0
128.0
26.0
77.0
128.0
83.0
68.0
26.0
79.0
29.0
13.0
75.0
82.0
129.0
55.0
30.0
83.0
21.0
83.0
77.0
57.0
63.0
23.0
29.0
157.0
59.0
79.0
174.0
29.0
53.0
56.0
28.0
49.0
46.0
28.0
57.0
104.0
35.0
20.0
31.0
74.0
82.0
35.0
100.0
91.0
35.0
28.0
63.0
37.0
24.0
22.0
142.0
183.0
113.0
36.0
27.0
55.0
26.0
45.0
62.0
13.0
182.0
65.0
40.0
25.0
130.0
75.0
31.0
106.0
32.0
85.0
500.0
98.0
52.0
10.0
232.0
10.0
258.0
25.0
33.0
16.0
152.0
124.0
212.0
37.0
28.0
148.0
78.0
67.0
42.0
212.0
35.0
46.0
415.0
309.0
53.0
28.0
79.0
22.0
500.0
500.0
244.0
308.0
78.0
15.0
273.0
72.0
20.0
24.0
500.0
500.0
11.0
131.0
60.0
67.0
12.0
187.0
64.0
54.0
16.0
225.0
184.0
24.0
46.0
500.0
34.0
500.0
70.0
61.0
420.0
38.0
114.0
52.0
34.0
62.0
500.0
28.0
68.0
310.0
18.0
69.0
73.0
74.0
500.0
23.0
159.0
13.0
21.0
36.0
239.0
21.0
65.0
64.0
27.0
66.0
320.0
43.0
15.0
15.0
32.0
10.0
11.0
177.0
64.0
85.0
95.0
64.0
37.0
71.0
75.0
66.0
12.0
88.0
67.0
11.0
20.0
13.0
68.0
85.0
271.0
36.0
13.0
47.0
76.0
129.0
77.0
36.0
26.0
19.0
169.0
172.0
17.0
27.0
26.0
33.0
103.0
104.0
193.0
19.0
388.0
354.0
58.0
22.0
30.0
45.0
356.0
18.0
33.0
150.0
79.0
18.0
72.0
22.0
13.0
500.0
100.0
42.0
200.0
130.0
81.0
36.0
31.0
31.0
373.0
32.0
45.0
179.0
22.0
17.0
15.0
41.0
118.0
32.0
19.0
41.0
376.0
62.0
69.0
25.0
74.0
55.0
14.0
66.0
78.0
195.0
85.0
36.0
15.0
36.0
302.0
30.0
23.0
88.0
10.0
18.0
10.0
222.0
19.0
27.0
16.0
74.0
18.0
43.0
32.0
40.0
53.0
54.0
49.0
39.0
15.0
35.0
49.0
24.0
20.0
15.0
16.0
145.0
78.0
21.0
235.0
37.0
117.0
23.0
179.0
132.0
19.0
197.0
71.0
15.0
43.0
134.0
32.0
30.0
15.0
24.0
19.0
33.0
24.0
32.0
85.0
81.0
14.0
17.0
28.0
16.0
28.0
75.0
16.0
20.0
69.0
166.0
32.0
41.0
41.0
22.0
42.0
38.0
100.0
85.0
47.0
60.0
87.0
19.0
11.0
193.0
80.0
79.0
29.0
185.0
72.0
290.0
192.0
31.0
22.0
29.0
275.0
90.0
23.0
52.0
72.0
126.0
18.0
17.0
19.0
281.0
178.0
96.0
71.0
73.0
28.0
37.0
23.0
74.0
124.0
89.0
47.0
175.0
27.0
121.0
149.0
17.0
71.0
238.0
105.0
57.0
83.0
27.0
20.0
65.0
244.0
96.0
82.0
116.0
27.0
41.0
77.0
97.0
25.0
54.0
54.0
37.0
26.0
34.0
25.0
71.0
119.0
225.0
41.0
52.0
227.0
79.0
50.0
86.0
72.0
12.0
19.0
22.0
19.0
47.0
21.0
154.0
104.0
21.0
35.0
47.0
40.0
14.0
25.0
85.0
24.0
20.0
43.0
12.0
13.0
88.0
12.0
63.0
36.0
153.0
26.0
113.0
112.0
100.0
122.0
27.0
25.0
89.0
79.0
55.0
66.0
19.0
99.0
18.0
159.0
31.0
42.0
70.0
35.0
53.0
114.0
13.0
53.0
131.0
58.0
13.0
152.0
102.0
58.0
15.0
11.0
17.0
38.0
11.0
18.0
80.0
25.0
16.0
100.0
13.0
17.0
67.0
19.0
16.0
43.0
53.0
39.0
92.0
18.0
77.0
23.0
14.0
40.0
50.0
58.0
23.0
21.0
108.0
95.0
90.0
87.0
64.0
19.0
41.0
33.0
25.0
64.0
22.0
19.0
20.0
90.0
59.0
69.0
65.0
65.0
46.0
73.0
82.0
93.0
85.0
78.0
82.0
69.0
14.0
25.0
74.0
15.0
94.0
105.0
22.0
88.0
14.0
68.0
39.0
91.0
36.0
46.0
102.0
73.0
26.0
44.0
84.0
84.0
37.0
47.0
37.0
34.0
55.0
62.0
179.0
268.0
44.0
141.0
61.0
112.0
352.0
92.0
104.0
91.0
91.0
54.0
76.0
110.0
63.0
251.0
132.0
279.0
137.0
228.0
254.0
56.0
15.0
232.0
218.0
260.0
19.0
44.0
263.0
321.0
14.0
25.0
20.0
353.0
15.0
88.0
71.0
76.0
25.0
500.0
73.0
12.0
23.0
251.0
45.0
23.0
17.0
72.0
500.0
127.0
122.0
33.0
14.0
70.0
46.0
15.0
36.0
33.0
38.0
123.0
114.0
21.0
202.0
14.0
16.0
47.0
188.0
18.0
13.0
89.0
86.0
20.0
17.0
32.0
11.0
20.0
24.0
21.0
46.0
17.0
23.0
43.0
68.0
43.0
115.0
40.0
16.0
16.0
44.0
14.0
128.0
22.0
191.0
38.0
13.0
55.0
12.0
125.0
14.0
13.0
14.0
20.0
53.0
173.0
19.0
22.0
62.0
133.0
15.0
162.0
100.0
69.0
64.0
60.0
221.0
59.0
22.0
21.0
500.0
500.0
43.0
12.0
211.0
229.0
50.0
40.0
49.0
19.0
66.0
13.0
49.0
42.0
472.0
10.0
118.0
14.0
11.0
77.0
18.0
93.0
50.0
19.0
189.0
21.0
13.0
156.0
402.0
132.0
12.0
49.0
56.0
12.0
52.0
152.0
44.0
15.0
16.0
14.0
72.0
14.0
72.0
114.0
90.0
63.0
17.0
48.0
73.0
16.0
88.0
216.0
17.0
17.0
58.0
32.0
190.0
38.0
89.0
19.0
14.0
22.0
15.0
69.0
46.0
21.0
49.0
38.0
13.0
13.0
106.0
15.0
10.0
75.0
41.0
38.0
21.0
18.0
37.0
36.0
24.0
208.0
18.0
85.0
180.0
46.0
172.0
38.0
43.0
51.0
59.0
44.0
44.0
56.0
14.0
166.0
12.0
10.0
33.0
38.0
20.0
23.0
150.0
321.0
55.0
39.0
44.0
17.0
100.0
85.0
209.0
13.0
141.0
36.0
14.0
187.0
20.0
176.0
36.0
28.0
94.0
16.0
37.0
125.0
117.0
15.0
12.0
270.0
74.0
38.0
264.0
22.0
12.0
12.0
51.0
37.0
13.0
201.0
49.0
25.0
171.0
66.0
96.0
78.0
397.0
83.0
118.0
45.0
97.0
163.0
54.0
42.0
24.0
31.0
272.0
144.0
33.0
25.0
11.0
84.0
121.0
15.0
13.0
140.0
133.0
11.0
39.0
